Distribution,Ordenation,Array Length,Time
Binomial,Quick Sort 3,400,0.0
Binomial,Counting Sort,400,0.015625
Binomial,Selection Sort,450,0.203125
Binomial,Insertion Sort,450,0.0625
Binomial,Shell Sort,450,0.015625
Binomial,Quick Sort,450,0.015625
Binomial,Quick Sort 2,450,0.0
Binomial,Quick Sort 3,450,0.015625
Binomial,Counting Sort,450,0.015625
Binomial,Selection Sort,500,0.3125
Binomial,Insertion Sort,500,0.265625
Binomial,Shell Sort,500,0.0
Binomial,Quick Sort,500,0.0
Binomial,Quick Sort 2,500,0.015625
Binomial,Quick Sort 3,500,0.015625
Binomial,Counting Sort,500,0.015625
Binomial,Selection Sort,550,0.359375
Binomial,Insertion Sort,550,0.171875
Binomial,Shell Sort,550,0.015625
Binomial,Quick Sort,550,0.0
Binomial,Quick Sort 2,550,0.0
Binomial,Quick Sort 3,550,0.0
Binomial,Counting Sort,550,0.0
Binomial,Selection Sort,600,0.484375
Binomial,Insertion Sort,600,0.203125
Binomial,Shell Sort,600,0.0
Binomial,Quick Sort,600,0.0
Binomial,Quick Sort 2,600,0.0
Binomial,Quick Sort 3,600,0.0
Binomial,Counting Sort,600,0.0
Binomial,Selection Sort,650,0.609375
Binomial,Insertion Sort,650,0.296875
Binomial,Shell Sort,650,0.0
Binomial,Quick Sort,650,0.015625
Binomial,Quick Sort 2,650,0.0
Binomial,Quick Sort 3,650,0.015625
Binomial,Counting Sort,650,0.015625
Binomial,Selection Sort,700,0.734375
Binomial,Insertion Sort,700,0.390625
Binomial,Shell Sort,700,0.0
Binomial,Quick Sort,700,0.03125
Binomial,Quick Sort 2,700,0.015625
Binomial,Quick Sort 3,700,0.03125
Binomial,Counting Sort,700,0.0
Binomial,Selection Sort,750,0.734375
Binomial,Insertion Sort,750,0.359375
Binomial,Shell Sort,750,0.015625
Binomial,Quick Sort,750,0.015625
Binomial,Quick Sort 2,750,0.0
Binomial,Quick Sort 3,750,0.015625
Binomial,Counting Sort,750,0.03125
Binomial,Selection Sort,50,0.0
Binomial,Insertion Sort,50,0.0
Binomial,Shell Sort,50,0.0
Binomial,Quick Sort,50,0.0
Binomial,Quick Sort 2,50,0.0
Binomial,Quick Sort 3,50,0.0
Binomial,Counting Sort,50,0.0
Binomial,Selection Sort,100,0.015625
Binomial,Insertion Sort,100,0.0
Binomial,Shell Sort,100,0.0
Binomial,Quick Sort,100,0.0
Binomial,Quick Sort 2,100,0.0
Binomial,Quick Sort 3,100,0.0
Binomial,Counting Sort,100,0.0
Binomial,Selection Sort,150,0.015625
Binomial,Insertion Sort,150,0.015625
Binomial,Shell Sort,150,0.0
Binomial,Quick Sort,150,0.0
Binomial,Quick Sort 2,150,0.0
Binomial,Quick Sort 3,150,0.0
Binomial,Counting Sort,150,0.0
Binomial,Selection Sort,200,0.0
Binomial,Insertion Sort,200,0.0625
Binomial,Shell Sort,200,0.0
Binomial,Quick Sort,200,0.015625
Binomial,Quick Sort 2,200,0.0
Binomial,Quick Sort 3,200,0.0
Binomial,Counting Sort,200,0.0
Binomial,Selection Sort,250,0.0625
Binomial,Insertion Sort,250,0.046875
Binomial,Shell Sort,250,0.015625
Binomial,Quick Sort,250,0.015625
Binomial,Quick Sort 2,250,0.0
Binomial,Quick Sort 3,250,0.0
Binomial,Counting Sort,250,0.0
Binomial,Selection Sort,300,0.125
Binomial,Insertion Sort,300,0.046875
Binomial,Shell Sort,300,0.015625
Binomial,Quick Sort,300,0.0
Binomial,Quick Sort 2,300,0.0
Binomial,Quick Sort 3,300,0.03125
Binomial,Counting Sort,300,0.0
Binomial,Selection Sort,350,0.15625
Binomial,Insertion Sort,350,0.109375
Binomial,Shell Sort,350,0.0
Binomial,Quick Sort,350,0.015625
Binomial,Quick Sort 2,350,0.0
Binomial,Quick Sort 3,350,0.0
Binomial,Counting Sort,350,0.0
Binomial,Selection Sort,400,0.3125
Binomial,Insertion Sort,400,0.125
Binomial,Shell Sort,400,0.015625
Binomial,Quick Sort,400,0.015625
Binomial,Quick Sort 2,400,0.0
Binomial,Quick Sort 3,400,0.015625
Binomial,Counting Sort,400,0.0
Binomial,Selection Sort,450,0.28125
Binomial,Insertion Sort,450,0.109375
Binomial,Shell Sort,450,0.046875
Binomial,Quick Sort,450,0.015625
Binomial,Quick Sort 2,450,0.0
Binomial,Quick Sort 3,450,0.015625
Binomial,Counting Sort,450,0.0
Binomial,Selection Sort,500,0.109375
Binomial,Insertion Sort,500,0.0625
Binomial,Shell Sort,500,0.015625
Binomial,Quick Sort,500,0.0
Binomial,Quick Sort 2,500,0.015625
Binomial,Quick Sort 3,500,0.0
Binomial,Counting Sort,500,0.0
Binomial,Selection Sort,550,0.421875
Binomial,Insertion Sort,550,0.203125
Binomial,Shell Sort,550,0.09375
Binomial,Quick Sort,550,0.015625
Binomial,Quick Sort 2,550,0.015625
Binomial,Quick Sort 3,550,0.015625
Binomial,Counting Sort,550,0.015625
Binomial,Selection Sort,600,0.609375
Binomial,Insertion Sort,600,0.140625
Binomial,Shell Sort,600,0.03125
Binomial,Quick Sort,600,0.03125
Binomial,Quick Sort 2,600,0.0
Binomial,Quick Sort 3,600,0.0
Binomial,Counting Sort,600,0.0
Binomial,Selection Sort,650,0.671875
Binomial,Insertion Sort,650,0.25
Binomial,Shell Sort,650,0.015625
Binomial,Quick Sort,650,0.03125
Binomial,Quick Sort 2,650,0.015625
Binomial,Quick Sort 3,650,0.015625
Binomial,Counting Sort,650,0.0
Binomial,Selection Sort,700,0.609375
Binomial,Insertion Sort,700,0.3125
Binomial,Shell Sort,700,0.0
Binomial,Quick Sort,700,0.015625
Binomial,Quick Sort 2,700,0.0
Binomial,Quick Sort 3,700,0.015625
Binomial,Counting Sort,700,0.015625
Binomial,Selection Sort,750,0.65625
Binomial,Insertion Sort,750,0.421875
Binomial,Shell Sort,750,0.015625
Binomial,Quick Sort,750,0.015625
Binomial,Quick Sort 2,750,0.03125
Binomial,Quick Sort 3,750,0.03125
Binomial,Counting Sort,750,0.015625
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.046875
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.015625
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.015625
Geometric,Insertion Sort,150,0.0
Geometric,Shell Sort,150,0.015625
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.0
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.046875
Geometric,Insertion Sort,200,0.03125
Geometric,Shell Sort,200,0.0
Geometric,Quick Sort,200,0.0
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.0
Geometric,Counting Sort,200,0.0
Geometric,Selection Sort,250,0.09375
Geometric,Insertion Sort,250,0.40625
Geometric,Shell Sort,250,0.0
Geometric,Quick Sort,250,0.0
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.0
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.125
Geometric,Insertion Sort,300,0.046875
Geometric,Shell Sort,300,0.0
Geometric,Quick Sort,300,0.0
Geometric,Quick Sort 2,300,0.015625
Geometric,Quick Sort 3,300,0.0
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.265625
Geometric,Insertion Sort,350,0.09375
Geometric,Shell Sort,350,0.015625
Geometric,Quick Sort,350,0.0
Geometric,Quick Sort 2,350,0.015625
Geometric,Quick Sort 3,350,0.0
Geometric,Counting Sort,350,0.0
Geometric,Selection Sort,400,0.265625
Geometric,Insertion Sort,400,0.0625
Geometric,Shell Sort,400,0.0
Geometric,Quick Sort,400,0.0
Geometric,Quick Sort 2,400,0.03125
Geometric,Quick Sort 3,400,0.015625
Geometric,Counting Sort,400,0.0
Geometric,Selection Sort,450,0.34375
Geometric,Insertion Sort,450,0.140625
Geometric,Shell Sort,450,0.0
Geometric,Quick Sort,450,0.0
Geometric,Quick Sort 2,450,0.0
Geometric,Quick Sort 3,450,0.015625
Geometric,Counting Sort,450,0.0
Geometric,Selection Sort,500,0.5625
Geometric,Insertion Sort,500,0.21875
Geometric,Shell Sort,500,0.0
Geometric,Quick Sort,500,0.0
Geometric,Quick Sort 2,500,0.03125
Geometric,Quick Sort 3,500,0.0
Geometric,Counting Sort,500,0.0
Geometric,Selection Sort,550,0.578125
Geometric,Insertion Sort,550,0.171875
Geometric,Shell Sort,550,0.015625
Geometric,Quick Sort,550,0.015625
Geometric,Quick Sort 2,550,0.0
Geometric,Quick Sort 3,550,0.015625
Geometric,Counting Sort,550,0.0
Geometric,Selection Sort,600,0.78125
Geometric,Insertion Sort,600,0.390625
Geometric,Shell Sort,600,0.03125
Geometric,Quick Sort,600,0.03125
Geometric,Quick Sort 2,600,0.0
Geometric,Quick Sort 3,600,0.015625
Geometric,Counting Sort,600,0.0
Geometric,Selection Sort,650,0.6875
Geometric,Insertion Sort,650,0.484375
Geometric,Shell Sort,650,0.03125
Geometric,Quick Sort,650,0.046875
Geometric,Quick Sort 2,650,0.015625
Geometric,Quick Sort 3,650,0.0
Geometric,Counting Sort,650,0.0
Geometric,Selection Sort,700,1.09375
Geometric,Insertion Sort,700,0.4375
Geometric,Shell Sort,700,0.03125
Geometric,Quick Sort,700,0.015625
Geometric,Quick Sort 2,700,0.03125
Geometric,Quick Sort 3,700,0.015625
Geometric,Counting Sort,700,0.0
Geometric,Selection Sort,750,1.375
Geometric,Insertion Sort,750,0.53125
Geometric,Shell Sort,750,0.03125
Geometric,Quick Sort,750,0.046875
Geometric,Quick Sort 2,750,0.0
Geometric,Quick Sort 3,750,0.0
Geometric,Counting Sort,750,0.015625
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.0
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.078125
Geometric,Insertion Sort,150,0.015625
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.015625
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.015625
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.0625
Geometric,Insertion Sort,200,0.0
Geometric,Shell Sort,200,0.0
Geometric,Quick Sort,200,0.0
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.0
Geometric,Counting Sort,200,0.0
Geometric,Selection Sort,250,0.15625
Geometric,Insertion Sort,250,0.015625
Geometric,Shell Sort,250,0.0
Geometric,Quick Sort,250,0.015625
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.015625
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.140625
Geometric,Insertion Sort,300,0.046875
Geometric,Shell Sort,300,0.0
Geometric,Quick Sort,300,0.015625
Geometric,Quick Sort 2,300,0.0
Geometric,Quick Sort 3,300,0.015625
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.265625
Geometric,Insertion Sort,350,0.09375
Geometric,Shell Sort,350,0.0
Geometric,Quick Sort,350,0.015625
Geometric,Quick Sort 2,350,0.0
Geometric,Quick Sort 3,350,0.015625
Geometric,Counting Sort,350,0.0
Geometric,Selection Sort,400,0.390625
Geometric,Insertion Sort,400,0.125
Geometric,Shell Sort,400,0.015625
Geometric,Quick Sort,400,0.015625
Geometric,Quick Sort 2,400,0.0
Geometric,Quick Sort 3,400,0.0
Geometric,Counting Sort,400,0.0
Geometric,Selection Sort,450,0.390625
Geometric,Insertion Sort,450,0.109375
Geometric,Shell Sort,450,0.03125
Geometric,Quick Sort,450,0.0
Geometric,Quick Sort 2,450,0.015625
Geometric,Quick Sort 3,450,0.015625
Geometric,Counting Sort,450,0.0
Geometric,Selection Sort,500,0.515625
Geometric,Insertion Sort,500,0.25
Geometric,Shell Sort,500,0.0
Geometric,Quick Sort,500,0.015625
Geometric,Quick Sort 2,500,0.015625
Geometric,Quick Sort 3,500,0.0
Geometric,Counting Sort,500,0.0
Geometric,Selection Sort,550,0.75
Geometric,Insertion Sort,550,0.328125
Geometric,Shell Sort,550,0.015625
Geometric,Quick Sort,550,0.015625
Geometric,Quick Sort 2,550,0.0
Geometric,Quick Sort 3,550,0.015625
Geometric,Counting Sort,550,0.0
Geometric,Selection Sort,600,0.875
Geometric,Insertion Sort,600,0.4375
Geometric,Shell Sort,600,0.0
Geometric,Quick Sort,600,0.0
Geometric,Quick Sort 2,600,0.015625
Geometric,Quick Sort 3,600,0.0
Geometric,Counting Sort,600,0.0
Geometric,Selection Sort,650,0.96875
Geometric,Insertion Sort,650,0.265625
Geometric,Shell Sort,650,0.015625
Geometric,Quick Sort,650,0.03125
Geometric,Quick Sort 2,650,0.015625
Geometric,Quick Sort 3,650,0.03125
Geometric,Counting Sort,650,0.0
Geometric,Selection Sort,700,1.125
Geometric,Insertion Sort,700,0.609375
Geometric,Shell Sort,700,0.015625
Geometric,Quick Sort,700,0.03125
Geometric,Quick Sort 2,700,0.0
Geometric,Quick Sort 3,700,0.03125
Geometric,Counting Sort,700,0.0
Geometric,Selection Sort,750,0.90625
Geometric,Insertion Sort,750,0.703125
Geometric,Shell Sort,750,0.015625
Geometric,Quick Sort,750,0.015625
Geometric,Quick Sort 2,750,0.0
Geometric,Quick Sort 3,750,0.015625
Geometric,Counting Sort,750,0.0
Geometric,Selection Sort,50,0.015625
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.015625
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.03125
Geometric,Insertion Sort,150,0.015625
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.015625
Geometric,Quick Sort 3,150,0.0
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.046875
Geometric,Insertion Sort,200,0.0
Geometric,Shell Sort,200,0.0
Geometric,Quick Sort,200,0.0
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.015625
Geometric,Counting Sort,200,0.0
Geometric,Selection Sort,250,0.078125
Geometric,Insertion Sort,250,0.046875
Geometric,Shell Sort,250,0.0
Geometric,Quick Sort,250,0.0
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.0
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.078125
Geometric,Insertion Sort,300,0.046875
Geometric,Shell Sort,300,0.0
Geometric,Quick Sort,300,0.015625
Geometric,Quick Sort 2,300,0.0
Geometric,Quick Sort 3,300,0.0
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.203125
Geometric,Insertion Sort,350,0.109375
Geometric,Shell Sort,350,0.015625
Geometric,Quick Sort,350,0.015625
Geometric,Quick Sort 2,350,0.015625
Geometric,Quick Sort 3,350,0.0
Geometric,Counting Sort,350,0.0
Geometric,Selection Sort,400,0.390625
Geometric,Insertion Sort,400,0.140625
Geometric,Shell Sort,400,0.015625
Geometric,Quick Sort,400,0.0
Geometric,Quick Sort 2,400,0.0
Geometric,Quick Sort 3,400,0.0
Geometric,Counting Sort,400,0.0
Geometric,Selection Sort,450,0.28125
Geometric,Insertion Sort,450,0.125
Geometric,Shell Sort,450,0.015625
Geometric,Quick Sort,450,0.015625
Geometric,Quick Sort 2,450,0.0
Geometric,Quick Sort 3,450,0.0
Geometric,Counting Sort,450,0.0
Geometric,Selection Sort,500,0.640625
Geometric,Insertion Sort,500,0.25
Geometric,Shell Sort,500,0.0
Geometric,Quick Sort,500,0.015625
Geometric,Quick Sort 2,500,0.0
Geometric,Quick Sort 3,500,0.0
Geometric,Counting Sort,500,0.0
Geometric,Selection Sort,550,0.515625
Geometric,Insertion Sort,550,0.25
Geometric,Shell Sort,550,0.0
Geometric,Quick Sort,550,0.0
Geometric,Quick Sort 2,550,0.015625
Geometric,Quick Sort 3,550,0.015625
Geometric,Counting Sort,550,0.0
Geometric,Selection Sort,600,0.765625
Geometric,Insertion Sort,600,0.453125
Geometric,Shell Sort,600,0.015625
Geometric,Quick Sort,600,0.015625
Geometric,Quick Sort 2,600,0.0
Geometric,Quick Sort 3,600,0.0
Geometric,Counting Sort,600,0.0
Geometric,Selection Sort,650,0.9375
Geometric,Insertion Sort,650,0.34375
Geometric,Shell Sort,650,0.046875
Geometric,Quick Sort,650,0.03125
Geometric,Quick Sort 2,650,0.03125
Geometric,Quick Sort 3,650,0.015625
Geometric,Counting Sort,650,0.0
Geometric,Selection Sort,700,1.234375
Geometric,Insertion Sort,700,0.5625
Geometric,Shell Sort,700,0.015625
Geometric,Quick Sort,700,0.0
Geometric,Quick Sort 2,700,0.0
Geometric,Quick Sort 3,700,0.03125
Geometric,Counting Sort,700,0.015625
Geometric,Selection Sort,750,1.65625
Geometric,Insertion Sort,750,0.390625
Geometric,Shell Sort,750,0.03125
Geometric,Quick Sort,750,0.015625
Geometric,Quick Sort 2,750,0.03125
Geometric,Quick Sort 3,750,0.03125
Geometric,Counting Sort,750,0.015625
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.0
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.015625
Geometric,Insertion Sort,150,0.015625
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.015625
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.046875
Geometric,Insertion Sort,200,0.015625
Geometric,Shell Sort,200,0.0
Geometric,Quick Sort,200,0.0
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.0
Geometric,Counting Sort,200,0.0
Geometric,Selection Sort,250,0.078125
Geometric,Insertion Sort,250,0.078125
Geometric,Shell Sort,250,0.0
Geometric,Quick Sort,250,0.0
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.015625
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.15625
Geometric,Insertion Sort,300,0.078125
Geometric,Shell Sort,300,0.0
Geometric,Quick Sort,300,0.0
Geometric,Quick Sort 2,300,0.0
Geometric,Quick Sort 3,300,0.03125
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.1875
Geometric,Insertion Sort,350,0.078125
Geometric,Shell Sort,350,0.0
Geometric,Quick Sort,350,0.015625
Geometric,Quick Sort 2,350,0.0
Geometric,Quick Sort 3,350,0.0
Geometric,Counting Sort,350,0.0
Geometric,Selection Sort,400,0.40625
Geometric,Insertion Sort,400,0.15625
Geometric,Shell Sort,400,0.0
Geometric,Quick Sort,400,0.015625
Geometric,Quick Sort 2,400,0.0
Geometric,Quick Sort 3,400,0.015625
Geometric,Counting Sort,400,0.0
Geometric,Selection Sort,450,0.5625
Geometric,Insertion Sort,450,0.140625
Geometric,Shell Sort,450,0.015625
Geometric,Quick Sort,450,0.0
Geometric,Quick Sort 2,450,0.0
Geometric,Quick Sort 3,450,0.015625
Geometric,Counting Sort,450,0.0
Geometric,Selection Sort,500,0.828125
Geometric,Insertion Sort,500,0.234375
Geometric,Shell Sort,500,0.015625
Geometric,Quick Sort,500,0.0
Geometric,Quick Sort 2,500,0.0
Geometric,Quick Sort 3,500,0.0
Geometric,Counting Sort,500,0.0
Geometric,Selection Sort,550,0.953125
Geometric,Insertion Sort,550,0.390625
Geometric,Shell Sort,550,0.0
Geometric,Quick Sort,550,0.0
Geometric,Quick Sort 2,550,0.015625
Geometric,Quick Sort 3,550,0.015625
Geometric,Counting Sort,550,0.0
Geometric,Selection Sort,600,0.765625
Geometric,Insertion Sort,600,0.390625
Geometric,Shell Sort,600,0.015625
Geometric,Quick Sort,600,0.03125
Geometric,Quick Sort 2,600,0.03125
Geometric,Quick Sort 3,600,0.03125
Geometric,Counting Sort,600,0.0
Geometric,Selection Sort,650,0.890625
Geometric,Insertion Sort,650,0.515625
Geometric,Shell Sort,650,0.046875
Geometric,Quick Sort,650,0.015625
Geometric,Quick Sort 2,650,0.03125
Geometric,Quick Sort 3,650,0.046875
Geometric,Counting Sort,650,0.0
Geometric,Selection Sort,700,1.234375
Geometric,Insertion Sort,700,0.546875
Geometric,Shell Sort,700,0.015625
Geometric,Quick Sort,700,0.03125
Geometric,Quick Sort 2,700,0.03125
Geometric,Quick Sort 3,700,0.015625
Geometric,Counting Sort,700,0.0
Geometric,Selection Sort,750,1.25
Geometric,Insertion Sort,750,0.78125
Geometric,Shell Sort,750,0.0625
Geometric,Quick Sort,750,0.0625
Geometric,Quick Sort 2,750,0.03125
Geometric,Quick Sort 3,750,0.03125
Geometric,Counting Sort,750,0.0
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.015625
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.03125
Geometric,Insertion Sort,150,0.0
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.0
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.140625
Geometric,Insertion Sort,200,0.046875
Geometric,Shell Sort,200,0.015625
Geometric,Quick Sort,200,0.015625
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.0
Geometric,Counting Sort,200,0.0
Geometric,Selection Sort,250,0.125
Geometric,Insertion Sort,250,0.0625
Geometric,Shell Sort,250,0.0
Geometric,Quick Sort,250,0.0
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.0
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.234375
Geometric,Insertion Sort,300,0.125
Geometric,Shell Sort,300,0.03125
Geometric,Quick Sort,300,0.0
Geometric,Quick Sort 2,300,0.0
Geometric,Quick Sort 3,300,0.015625
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.375
Geometric,Insertion Sort,350,0.0625
Geometric,Shell Sort,350,0.0
Geometric,Quick Sort,350,0.03125
Geometric,Quick Sort 2,350,0.0
Geometric,Quick Sort 3,350,0.0
Geometric,Counting Sort,350,0.0
Geometric,Selection Sort,400,0.328125
Geometric,Insertion Sort,400,0.171875
Geometric,Shell Sort,400,0.0
Geometric,Quick Sort,400,0.015625
Geometric,Quick Sort 2,400,0.015625
Geometric,Quick Sort 3,400,0.03125
Geometric,Counting Sort,400,0.0
Geometric,Selection Sort,450,0.609375
Geometric,Insertion Sort,450,0.203125
Geometric,Shell Sort,450,0.03125
Geometric,Quick Sort,450,0.015625
Geometric,Quick Sort 2,450,0.0
Geometric,Quick Sort 3,450,0.015625
Geometric,Counting Sort,450,0.0
Geometric,Selection Sort,500,0.796875
Geometric,Insertion Sort,500,0.25
Geometric,Shell Sort,500,0.0
Geometric,Quick Sort,500,0.015625
Geometric,Quick Sort 2,500,0.015625
Geometric,Quick Sort 3,500,0.03125
Geometric,Counting Sort,500,0.0
Geometric,Selection Sort,550,0.90625
Geometric,Insertion Sort,550,0.484375
Geometric,Shell Sort,550,0.015625
Geometric,Quick Sort,550,0.03125
Geometric,Quick Sort 2,550,0.03125
Geometric,Quick Sort 3,550,0.0
Geometric,Counting Sort,550,0.0
Geometric,Selection Sort,600,1.015625
Geometric,Insertion Sort,600,0.296875
Geometric,Shell Sort,600,0.0
Geometric,Quick Sort,600,0.0625
Geometric,Quick Sort 2,600,0.015625
Geometric,Quick Sort 3,600,0.0
Geometric,Counting Sort,600,0.0
Geometric,Selection Sort,650,1.515625
Geometric,Insertion Sort,650,0.625
Geometric,Shell Sort,650,0.03125
Geometric,Quick Sort,650,0.046875
Geometric,Quick Sort 2,650,0.0
Geometric,Quick Sort 3,650,0.0
Geometric,Counting Sort,650,0.0
Geometric,Selection Sort,700,1.390625
Geometric,Insertion Sort,700,0.640625
Geometric,Shell Sort,700,0.03125
Geometric,Quick Sort,700,0.03125
Geometric,Quick Sort 2,700,0.015625
Geometric,Quick Sort 3,700,0.03125
Geometric,Counting Sort,700,0.0
Geometric,Selection Sort,750,1.6875
Geometric,Insertion Sort,750,0.671875
Geometric,Shell Sort,750,0.015625
Geometric,Quick Sort,750,0.0625
Geometric,Quick Sort 2,750,0.03125
Geometric,Quick Sort 3,750,0.03125
Geometric,Counting Sort,750,0.015625
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.015625
Geometric,Insertion Sort,100,0.015625
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.015625
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.03125
Geometric,Insertion Sort,150,0.015625
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.0
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.09375
Geometric,Insertion Sort,200,0.046875
Geometric,Shell Sort,200,0.0
Geometric,Quick Sort,200,0.0
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.0
Geometric,Counting Sort,200,0.015625
Geometric,Selection Sort,250,0.125
Geometric,Insertion Sort,250,0.078125
Geometric,Shell Sort,250,0.015625
Geometric,Quick Sort,250,0.0
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.015625
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.25
Geometric,Insertion Sort,300,0.09375
Geometric,Shell Sort,300,0.015625
Geometric,Quick Sort,300,0.0
Geometric,Quick Sort 2,300,0.0
Geometric,Quick Sort 3,300,0.0
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.40625
Geometric,Insertion Sort,350,0.125
Geometric,Shell Sort,350,0.015625
Geometric,Quick Sort,350,0.0
Geometric,Quick Sort 2,350,0.015625
